     4.00000000     1.58815304     0.00189427
     4.00000000     1.66756069     0.00182259
     4.00000000     1.74696834     0.00196034
     4.00000000     1.82637599     0.00224096
     4.00000000     1.90578364     0.00256335
     4.00000000     1.98519130     0.00291847
     4.00000000     2.06459895     0.00320567
     4.00000000     2.14400660     0.00328929
     4.00000000     2.22341425     0.00324687
     4.00000000     2.30282190     0.00334850
     4.00000000     2.38222955     0.00376817
     4.00000000     2.46163721     0.00435028
     4.00000000     2.54104486     0.00478511
     4.00000000     2.62045251     0.00491115
     4.00000000     2.69986016     0.00496463
     4.00000000     2.77926781     0.00539568
     4.00000000     2.85867547     0.00616354
     4.00000000     2.93808312     0.00692005
     4.00000000     3.01749077     0.00768811
     4.00000000     3.09689842     0.00866643
     4.00000000     3.17630607     0.00975305
     4.00000000     3.25571372     0.01053648
     4.00000000     3.33512138     0.01091814
     4.00000000     3.41452903     0.01144265
     4.00000000     3.49393668     0.01239238
     4.00000000     3.57334433     0.01320268
     4.00000000     3.65275198     0.01344867
     4.00000000     3.73215964     0.01343533
     4.00000000     3.81156729     0.01361309
     4.00000000     3.89097494     0.01427474
     4.00000000     3.97038259     0.01546165
     4.00000000     4.04979024     0.01682139
     4.00000000     4.12919789     0.01764720
     4.00000000     4.20860555     0.01756267
     4.00000000     4.28801320     0.01731983
     4.00000000     4.36742085     0.01737849
     4.00000000     4.44682850     0.01709331
     4.00000000     4.52623615     0.01613934
     4.00000000     4.60564381     0.01470263
     4.00000000     4.68505146     0.01323804
     4.00000000     4.76445911     0.01225767
     4.00000000     4.84386676     0.01176702
     4.00000000     4.92327441     0.01166710
     4.00000000     5.00268206     0.01225264
     4.00000000     5.08208972     0.01341823
     4.00000000     5.16149737     0.01429576
     4.00000000     5.24090502     0.01433248
     4.00000000     5.32031267     0.01364837
     4.00000000     5.39972032     0.01290008
     4.00000000     5.47912798     0.01310589
     4.00000000     5.55853563     0.01411724
     4.00000000     5.63794328     0.01451988
     4.00000000     5.71735093     0.01408109
     4.00000000     5.79675858     0.01388665
     4.00000000     5.87616623     0.01408594
     4.00000000     5.95557389     0.01391688
     4.00000000     6.03498154     0.01379394
     4.00000000     6.11438919     0.01529372
     4.00000000     6.19379684     0.01840097
     4.00000000     6.27320449     0.02092459
     4.00000000     6.35261215     0.02119175
     4.00000000     6.43201980     0.01930608
     4.00000000     6.51142745     0.01649212
     4.00000000     6.59083510     0.01445724
     4.00000000     6.67024275     0.01389121
     4.00000000     6.74965040     0.01402048
     4.00000000     6.82905806     0.01432909
     4.00000000     6.90846571     0.01469940
     4.00000000     6.98787336     0.01457326
     4.00000000     7.06728101     0.01395563
     4.00000000     7.14668866     0.01349337
     4.00000000     7.22609632     0.01326199
     4.00000000     7.30550397     0.01307881
     4.00000000     7.38491162     0.01305808
     4.00000000     7.46431927     0.01322202
     4.00000000     7.54372692     0.01316621
     4.00000000     7.62313457     0.01297038
     4.00000000     7.70254223     0.01338865
     4.00000000     7.78194988     0.01399034
     4.00000000     7.86135753     0.01399109
     4.00000000     7.94076518     0.01396661
     4.00000000     8.02017283     0.01443934
     4.00000000     8.09958049     0.01476508
     4.00000000     8.17898814     0.01418314
     4.00000000     8.25839579     0.01321832
     4.00000000     8.33780344     0.01290391
     4.00000000     8.41721109     0.01305870
     4.00000000     8.49661874     0.01292519
     4.00000000     8.57602640     0.01229221
     4.00000000     8.65543405     0.01139123
     4.00000000     8.73484170     0.01054229
     4.00000000     8.81424935     0.00932185
     4.00000000     8.89365700     0.00712622
     4.00000000     8.97306466     0.00459999
     4.00000000     9.05247231     0.00280725
     4.00000000     9.13187996     0.00189711
     4.00000000     9.21128761     0.00145626
     4.00000000     9.29069526     0.00120347
     4.00000000     9.37010291     0.00104394
     4.00000000     9.44951057     0.00093439
     4.00000000     9.52891822     0.00084055
     4.00000000     9.60832587     0.00075564
     4.00000000     9.68773352     0.00068959
     4.00000000     9.76714117     0.00063540
     4.00000000     9.84654883     0.00057264
     4.00000000     9.92595648     0.00049920
     4.00000000    10.00536413     0.00044103
     4.00000000    10.08477178     0.00041218
     4.00000000    10.16417943     0.00040244
     4.00000000    10.24358708     0.00041280
     4.00000000    10.32299474     0.00044178
     4.00000000    10.40240239     0.00046241
     4.00000000    10.48181004     0.00045530
